  0. Quad {238.4063450100582, -450.3845643082225}, {675.046886450069, 661.0757822262851}
                                         {318.8138421143742, -136.7226284351409}, {319.4923074724365, -131.58327608128272}
                                      6. Quad {313.45393807006, -120.41977393079053}, {320.2764465300602, -103.05320601618885}
                                         {314.04545640250603, -104.98516870110939}, {314.16893828777654, -103.61890864585023}
                                      6. Quad {306.63142961005985, -120.41977393079053}, {313.45393807006, -103.05320601618885}
                                         {309.53591001483977, -103.96094710841624}, {313.3478488619176, -103.49741167993822}
                                         {307.6337117226353, -112.63322757895565}, {310.9121901750285, -105.72626707064589}
                                5. Quad {292.9864126900595, -137.7863418453922}, {306.63142961005985, -103.05320601618885}
                                   {301.56801841605466, -126.28399231014265}, {304.9682036517265, -110.85345032276894}
                                   {294.48156498446053, -124.43288190635496}, {296.1033180826789, -114.76447564167724}
                                   {294.8061061972379, -117.86028977993237}, {301.03057603937964, -105.62345326256933}
                                   {297.99676357786063, -121.83486569516805}, {301.42041275159136, -116.05469238108877}
                                   {294.09879778371317, -128.18127086489483}, {301.13394854969124, -113.75854075577699}
                                   {293.11896669545524, -127.46838175740112}, {299.97014938582004, -126.6938382606587}
                                   {296.29737704151484, -125.02204705190803}, {297.28691771317455, -115.88690123627576}
                                   {297.8908760910206, -116.37070330435228}, {303.8408732288719, -115.0320161487361}
                                      6. Quad {292.9864126900595, -137.7863418453922}, {299.8089211500597, -120.41977393079053}
                                         {296.7725441266492, -129.80975574316324}, {299.0960114613257, -129.0721218363967}
                                      6. Quad {299.8089211500597, -137.7863418453922}, {306.63142961005985, -120.41977393079053}
                                         {302.0323070578232, -124.43046378635484}, {304.6818234272217, -122.82191656604209}
                                            7. Quad {299.8089211500597, -137.7863418453922}, {303.2201753800598, -129.10305788809137}
                                               {301.38874847189305, -137.70236337404359}, {302.2058518075664, -132.57690036366284}
                                            7. Quad {303.2201753800598, -137.7863418453922}, {306.63142961005985, -129.10305788809137}
                                               Quad neobsahuje ziadne data
                                            7. Quad {303.2201753800598, -129.10305788809137}, {306.63142961005985, -120.41977393079053}
                                               Quad neobsahuje ziadne data
                                            7. Quad {299.8089211500597, -129.10305788809137}, {303.2201753800598, -120.41977393079053}
                                               Quad neobsahuje ziadne data
                                      6. Quad {299.8089211500597, -120.41977393079053}, {306.63142961005985, -103.05320601618885}
                                         Quad neobsahuje ziadne data
                                      6. Quad {292.9864126900595, -120.41977393079053}, {299.8089211500597, -103.05320601618885}
                                         Quad neobsahuje ziadne data
                          4. Quad {320.2764465300602, -172.51947767459558}, {347.5664803700609, -103.05320601618885}
                             {328.4714547830706, -142.3823986793144}, {334.3910648538698, -127.50319601967385}
                             {333.25352482775594, -115.23216614175215}, {340.22412234640154, -114.50923950993567}
                             {332.7808333896934, -130.19557569787503}, {334.9320801010539, -124.4642634613595}
                             {330.34075517984445, -122.99111837253304}, {334.08100715932204, -120.18957752854125}
                             {333.5886661218741, -107.77153547831165}, {334.43642567557856, -106.9720868302673}
                             {328.0129922974394, -133.27143425740343}, {334.0531784698037, -129.45169310607938}
                             {325.9345461899127, -145.81426366864275}, {325.9660552965153, -134.25250740352575}
                             {330.9399392763244, -141.30147882618328}, {332.8013751057848, -137.16858994648874}
                             {320.50156416544456, -138.45426549044112}, {326.5394238264218, -131.75217837514757}
                             {336.2121933278016, -152.7207016781938}, {338.27101683896973, -135.68170710533138}
                             {333.38580841953564, -165.08959264276507}, {339.2398337146365, -148.6070984608307}
                             {342.42109893154264, -139.9362841404474}, {342.4408475948615, -132.99754235694215}
                             {324.8431198340561, -149.24001871633715}, {328.3585856685516, -134.24656045989215}
                             {338.3143599932423, -140.3422614737014}, {339.9916222253175, -131.0192244851247}
                                5. Quad {320.2764465300602, -172.51947767459558}, {333.9214634500605, -137.7863418453922}
                                   {325.4310431278932, -159.2810264440161}, {325.8246219098087, -144.18970276930474}
                                   {326.95634160928785, -154.96873929553215}, {331.75504356217243, -146.984620962002}
                                   {323.9973390319102, -161.2701109808409}, {325.51907526827415, -148.62552427930595}
                                   {327.6727017117901, -163.95550623137564}, {330.123768234606, -155.02975592135468}
                                   {322.4902702688976, -155.29102187024472}, {327.1493715699581, -150.08353254993068}
                                   {325.26308767049636, -164.74269066141818}, {328.1932062311185, -160.73634524502805}
                                   {324.105931893767, -155.38514052675436}, {325.4163057061241, -139.96251477004128}
                                      6. Quad {320.2764465300602, -172.51947767459558}, {327.09895499006035, -155.1529097599939}
                                         Quad neobsahuje ziadne data
                                            7. Quad {320.2764465300602, -172.51947767459558}, {323.68770076006024, -163.83619371729475}
                                               Quad neobsahuje ziadne data
                                            7. Quad {323.68770076006024, -172.51947767459558}, {327.09895499006035, -163.83619371729475}
                                               Quad neobsahuje ziadne data
                                            7. Quad {323.68770076006024, -163.83619371729475}, {327.09895499006035, -155.1529097599939}
                                               Quad neobsahuje ziadne data
                                            7. Quad {320.2764465300602, -163.83619371729475}, {323.68770076006024, -155.1529097599939}
                                               {320.6756681966843, -160.9329555541931}, {321.85571736178224, -157.99162381644476}
                                      6. Quad {327.09895499006035, -172.51947767459558}, {333.9214634500605, -155.1529097599939}
                                         Quad neobsahuje ziadne data
                                      6. Quad {327.09895499006035, -155.1529097599939}, {333.9214634500605, -137.7863418453922}
                                         {331.7115180458874, -151.0310404997955}, {332.70016824775985, -140.69764987561825}
                                            7. Quad {327.09895499006035, -155.1529097599939}, {330.51020922006046, -146.46962580269303}
                                               {329.2674807764163, -154.75178692935958}, {330.15568854126315, -152.16143360384646}
                                            7. Quad {330.51020922006046, -155.1529097599939}, {333.9214634500605, -146.46962580269303}
                                               Quad neobsahuje ziadne data
                                            7. Quad {330.51020922006046, -146.46962580269303}, {333.9214634500605, -137.7863418453922}
                                               Quad neobsahuje ziadne data
                                            7. Quad {327.09895499006035, -146.46962580269303}, {330.51020922006046, -137.7863418453922}
                                               Quad neobsahuje ziadne data
                                      6. Quad {320.2764465300602, -155.1529097599939}, {327.09895499006035, -137.7863418453922}
                                         Quad neobsahuje ziadne data
                                5. Quad {333.9214634500605, -172.51947767459558}, {347.5664803700609, -137.7863418453922}
                                   {342.6418035944287, -162.24738877642403}, {346.09111774957785, -146.66026038726457}
                                   {338.7642029528396, -171.09941251072053}, {344.13500983220257, -169.17484299790289}
                                   {336.73876116780036, -156.38084306006846}, {339.50010916626144, -149.26187005521533}
                                   {339.62327554292466, -155.4267113154636}, {340.5658964342514, -145.28468203898814}
                                   {340.4330922795157, -156.75497952436723}, {341.5986600795494, -149.5551605969881}
                                   {339.47510331800083, -143.70942478181024}, {344.10354876030897, -140.7830643066381}
                                   {335.8519001836431, -162.95029622386744}, {342.55869217567226, -147.40566755473185}
                                   {335.69539579989726, -162.92859091796566}, {340.2888857815142, -152.804905912713}
                                   {337.0075331357382, -171.8435885120274}, {344.1312937531028, -157.2776689193786}
                                      6. Quad {333.9214634500605, -172.51947767459558}, {340.74397191006074, -155.1529097599939}
                                         Quad neobsahuje ziadne data
                                            7. Quad {333.9214634500605, -172.51947767459558}, {337.3327176800606, -163.83619371729475}
                                               Quad neobsahuje ziadne data
                                            7. Quad {337.3327176800606, -172.51947767459558}, {340.74397191006074, -163.83619371729475}
                                               Quad neobsahuje ziadne data
                                            7. Quad {337.3327176800606, -163.83619371729475}, {340.74397191006074, -155.1529097599939}
                                               {339.1307671904184, -159.99601677193513}, {339.9454949454149, -156.54121552156238}
                                            7. Quad {333.9214634500605, -163.83619371729475}, {337.3327176800606, -155.1529097599939}
                                               Quad neobsahuje ziadne data
                                      6. Quad {340.74397191006074, -172.51947767459558}, {347.5664803700609, -155.1529097599939}
                                         {340.88130167784436, -162.55388200593384}, {343.03964206254, -160.76189643185688}
                                      6. Quad {340.74397191006074, -155.1529097599939}, {347.5664803700609, -137.7863418453922}
                                         {341.2746129167357, -147.41395260715535}, {343.5827140396814, -140.5474128282419}
                                            7. Quad {340.74397191006074, -155.1529097599939}, {344.1552261400608, -146.46962580269303}
                                               {340.97892461018546, -151.04732158368705}, {343.14868232219385, -150.47754018555452}
                                            7. Quad {344.1552261400608, -155.1529097599939}, {347.5664803700609, -146.46962580269303}
                                               {345.77603271564027, -151.90461532164835}, {347.32841913533554, -150.72506729705725}
                                            7. Quad {344.1552261400608, -146.46962580269303}, {347.5664803700609, -137.7863418453922}
                                               Quad neobsahuje ziadne data
                                            7. Quad {340.74397191006074, -146.46962580269303}, {344.1552261400608, -137.7863418453922}
                                               Quad neobsahuje ziadne data
                                      6. Quad {333.9214634500605, -155.1529097599939}, {340.74397191006074, -137.7863418453922}
                                         Quad neobsahuje ziadne data
                                5. Quad {333.9214634500605, -137.7863418453922}, {347.5664803700609, -103.05320601618885}
                                   {335.69015488967125, -121.64040428601777}, {340.1170557253925, -106.95380805508803}
                                   {336.6768427361492, -132.98179282982028}, {341.0876421197012, -121.57082528974149}
                                   {338.7524375912112, -125.68170918696273}, {344.18025562339415, -119.0789312442349}
                                   {345.56270884537673, -121.43254055370619}, {347.4280599063641, -118.28282212846801}
                                   {339.8260233931938, -127.27935086012224}, {343.52135370887106, -121.71921689719339}
                                   {339.48064721931377, -134.09804324561577}, {343.050785486081, -130.93322159754362}
                                      6. Quad {333.9214634500605, -137.7863418453922}, {340.74397191006074, -120.41977393079053}
                                         {336.6236503760061, -135.14811151711618}, {337.51674391402065, -131.3168835928832}
                                         {335.50437691379926, -130.17850707832457}, {337.5485304343261, -122.54579852977947}
                                         {334.9840995637211, -131.44407119051732}, {338.82309559875137, -127.40035340064892}
                                            7. Quad {333.9214634500605, -137.7863418453922}, {337.3327176800606, -129.10305788809137}
                                               {336.3523447621992, -131.79900748229622}, {336.80323345150566, -130.7484177003758}
                                            7. Quad {337.3327176800606, -137.7863418453922}, {340.74397191006074, -129.10305788809137}
                                               Quad neobsahuje ziadne data
                                            7. Quad {337.3327176800606, -129.10305788809137}, {340.74397191006074, -120.41977393079053}
                                               Quad neobsahuje ziadne data
                                            7. Quad {333.9214634500605, -129.10305788809137}, {337.3327176800606, -120.41977393079053}
                                               Quad neobsahuje ziadne data
                                                  8. Quad {333.9214634500605, -129.10305788809137}, {335.6270905650606, -124.76141590944096}
                                                     {334.49072428782233, -126.44088346123556}, {335.20186440169846, -126.07583545162889}
                                                  8. Quad {335.6270905650606, -129.10305788809137}, {337.3327176800606, -124.76141590944096}
                                                     Quad neobsahuje ziadne data
                                                  8. Quad {335.6270905650606, -124.76141590944096}, {337.3327176800606, -120.41977393079053}
                                                     Quad neobsahuje ziadne data
                                                  8. Quad {333.9214634500605, -124.76141590944096}, {335.6270905650606, -120.41977393079053}
                                                     Quad neobsahuje ziadne data
                                      6. Quad {340.74397191006074, -137.7863418453922}, {347.5664803700609, -120.41977393079053}
                                         {342.87870557167776, -137.73867718459928}, {347.4963570111284, -129.91151814622125}
                                         {342.8860516061079, -137.73482480726017}, {346.3050144834948, -133.67925735829732}
                                            7. Quad {340.74397191006074, -137.7863418453922}, {344.1552261400608, -129.10305788809137}
                                               Quad neobsahuje ziadne data
                                            7. Quad {344.1552261400608, -137.7863418453922}, {347.5664803700609, -129.10305788809137}
                                               {344.7600375904949, -133.73227980903272}, {347.20260306826265, -129.11633823600133}
                                            7. Quad {344.1552261400608, -129.10305788809137}, {347.5664803700609, -120.41977393079053}
                                               Quad neobsahuje ziadne data
                                            7. Quad {340.74397191006074, -129.10305788809137}, {344.1552261400608, -120.41977393079053}
                                               Quad neobsahuje ziadne data
                                      6. Quad {340.74397191006074, -120.41977393079053}, {347.5664803700609, -103.05320601618885}
                                         {343.4204463783525, -116.02859239204314}, {345.67224493113986, -114.33848436004581}
                                      6. Quad {333.9214634500605, -120.41977393079053}, {340.74397191006074, -103.05320601618885}
                                         {337.23127328821806, -118.69955637848858}, {339.11056914165977, -109.22405188822498}
                                            7. Quad {333.9214634500605, -120.41977393079053}, {337.3327176800606, -111.73648997348968}
                                               {335.01676075295984, -120.35190067872655}, {336.1228630666905, -113.77462371707401}
                                            7. Quad {337.3327176800606, -120.41977393079053}, {340.74397191006074, -111.73648997348968}
                                               Quad neobsahuje ziadne data
                                            7. Quad {337.3327176800606, -111.73648997348968}, {340.74397191006074, -103.05320601618885}
                                               Quad neobsahuje ziadne data
                                            7. Quad {333.9214634500605, -111.73648997348968}, {337.3327176800606, -103.05320601618885}
                                               Quad neobsahuje ziadne data
                                5. Quad {320.2764465300602, -137.7863418453922}, {333.9214634500605, -103.05320601618885}
                                   {320.8082781745126, -123.24922596111674}, {324.6890969502389, -113.1833873106274}
                                      6. Quad {320.2764465300602, -137.7863418453922}, {327.09895499006035, -120.41977393079053}
                                         Quad neobsahuje ziadne data
                                      6. Quad {327.09895499006035, -137.7863418453922}, {333.9214634500605, -120.41977393079053}
                                         {328.7659905288974, -136.654712830758}, {331.22929680073076, -121.24906912592584}
                                         {328.02658924761784, -132.4630087551862}, {332.70195004231283, -131.0439901514587}
                                      6. Quad {327.09895499006035, -120.41977393079053}, {333.9214634500605, -103.05320601618885}
                                         {327.3525789635483, -117.03010287339174}, {328.54699834224533, -104.03235185341775}
                                      6. Quad {320.2764465300602, -120.41977393079053}, {327.09895499006035, -103.05320601618885}
                                         {322.5719998088418, -120.2454088276702}, {323.6056202113548, -118.49934488557375}
                          4. Quad {320.2764465300602, -103.05320601618885}, {347.5664803700609, -33.58693435778213}
                             {333.4351248145666, -51.12678467672873}, {339.2219161497089, -38.18544048627649}
                             {328.46581328531545, -72.35084289539714}, {329.0837840663662, -58.21591157229032}
                             {323.4604868357287, -68.956690126372}, {327.0287547652682, -67.96922055427486}
                             {332.167385992624, -80.54015387777775}, {337.03649112089124, -78.1354650496262}
                             {328.82633496411165, -91.43145162389038}, {333.9554586340148, -91.03613630941906}
                             {330.3767742668742, -95.02539863801155}, {334.97131132003676, -85.97278315465846}
                             {321.1919970376602, -72.47503807070098}, {324.5262697963827, -58.04537329651105}
                             {328.3718187504672, -100.15680788212433}, {334.1045901359915, -96.19500312479519}
                             {331.31837270251486, -80.53733409968805}, {336.61701286852093, -68.68239045531828}
                             {337.6441108403083, -74.5115742779401}, {344.2224061545836, -64.53807737889899}
                             {331.6971831221309, -74.77908165671494}, {335.40410925316286, -63.45077808592097}
                             {329.9119247864461, -79.63719937204098}, {337.19195949329304, -75.37047283988124}
                             {339.1539360367774, -69.69215088093154}, {342.49241332254417, -64.51229138593408}
                                5. Quad {320.2764465300602, -103.05320601618885}, {333.9214634500605, -68.32007018698549}
                                   {324.330955154807, -91.63375699161764}, {328.1122256663128, -82.82413456034354}
                                   {322.4564020265929, -95.43125573839848}, {324.32670391143665, -80.16183953366392}
                                   {324.05821229979875, -82.64726824519488}, {331.3299412180768, -74.07448242337695}
                                   {327.10436639426797, -92.43554569507046}, {328.18886905976143, -84.99886864322792}
                                      6. Quad {320.2764465300602, -103.05320601618885}, {327.09895499006035, -85.68663810158716}
                                         {320.7533943328839, -97.97382379516745}, {321.8243875839601, -92.41202416117784}
                                            7. Quad {320.2764465300602, -103.05320601618885}, {323.68770076006024, -94.36992205888801}
                                               Quad neobsahuje ziadne data
                                            7. Quad {323.68770076006024, -103.05320601618885}, {327.09895499006035, -94.36992205888801}
                                               Quad neobsahuje ziadne data
                                            7. Quad {323.68770076006024, -94.36992205888801}, {327.09895499006035, -85.68663810158716}
                                               {324.53961823392865, -93.73209203618615}, {325.947675070502, -86.59531441927571}
                                            7. Quad {320.2764465300602, -94.36992205888801}, {323.68770076006024, -85.68663810158716}
                                               Quad neobsahuje ziadne data
                                      6. Quad {327.09895499006035, -103.05320601618885}, {333.9214634500605, -85.68663810158716}
                                         {328.91677647635464, -102.19702983910616}, {332.4188075758721, -98.84736904793486}
                                      6. Quad {327.09895499006035, -85.68663810158716}, {333.9214634500605, -68.32007018698549}
                                         {329.77538624696587, -77.14125743103932}, {330.02917840827064, -74.33212585550558}
                                         {328.4344527834349, -79.66510692785744}, {332.4352683753799, -79.00207799939109}
                                            7. Quad {327.09895499006035, -85.68663810158716}, {330.51020922006046, -77.00335414428633}
                                               Quad neobsahuje ziadne data
                                            7. Quad {330.51020922006046, -85.68663810158716}, {333.9214634500605, -77.00335414428633}
                                               Quad neobsahuje ziadne data
                                            7. Quad {330.51020922006046, -77.00335414428633}, {333.9214634500605, -68.32007018698549}
                                               Quad neobsahuje ziadne data
                                            7. Quad {327.09895499006035, -77.00335414428633}, {330.51020922006046, -68.32007018698549}
                                               {329.2512829897997, -75.28828630568565}, {330.34629866531037, -74.4064042686685}
                                      6. Quad {320.2764465300602, -85.68663810158716}, {327.09895499006035, -68.32007018698549}
                                         {324.24498265146985, -79.36441812225476}, {325.0563522282536, -73.94845771112017}
                                5. Quad {333.9214634500605, -103.05320601618885}, {347.5664803700609, -68.32007018698549}
                                   {336.4272043970876, -96.94520914454648}, {341.51917809634233, -83.99539481870316}
                                   {337.1409341387498, -93.00420744681054}, {341.00363003846064, -85.55753967905737}
                                      6. Quad {333.9214634500605, -103.05320601618885}, {340.74397191006074, -85.68663810158716}
                                         Quad neobsahuje ziadne data
                                      6. Quad {340.74397191006074, -103.05320601618885}, {347.5664803700609, -85.68663810158716}
                                         Quad neobsahuje ziadne data
                                      6. Quad {340.74397191006074, -85.68663810158716}, {347.5664803700609, -68.32007018698549}
                                         {341.9353790727231, -79.54170592791775}, {343.1172571981399, -68.46344855643426}
                                         {341.4923408391649, -82.44868668861221}, {346.85810217302287, -68.61765118067262}
                                      6. Quad {333.9214634500605, -85.68663810158716}, {340.74397191006074, -68.32007018698549}
                                         {337.8499225172874, -81.59769597611182}, {340.3833789432639, -78.87848234278994}
                                5. Quad {333.9214634500605, -68.32007018698549}, {347.5664803700609, -33.58693435778213}
                                   {337.5416628674611, -65.0838062483831}, {343.5990545588918, -55.98354518599663}
                                   {339.2631278284119, -56.09163981264271}, {339.5419438956562, -43.103792842677365}
                                   {334.78870999281673, -51.32940063733419}, {334.8950764155143, -44.96199779099038}
                                   {335.6148338512546, -53.55131277233494}, {340.56768733134885, -47.35031659249243}
                                   {334.1000054207736, -51.4465096368055}, {334.87806140163343, -44.76954110204329}
                                   {336.01197727848165, -59.06177609176251}, {341.56258344492403, -45.78078534659834}
                                   {338.6805869326637, -56.824889603471206}, {344.335158258742, -44.69733762442979}
                                      6. Quad {333.9214634500605, -68.32007018698549}, {340.74397191006074, -50.95350227238381}
                                         Quad neobsahuje ziadne data
                                      6. Quad {340.74397191006074, -68.32007018698549}, {347.5664803700609, -50.95350227238381}
                                         Quad neobsahuje ziadne data
                                      6. Quad {340.74397191006074, -50.95350227238381}, {347.5664803700609, -33.58693435778213}
                                         {341.40840353831544, -43.699979907775344}, {342.8993158462734, -42.10052777792428}
                                            7. Quad {340.74397191006074, -50.95350227238381}, {344.1552261400608, -42.27021831508297}
                                               Quad neobsahuje ziadne data
                                            7. Quad {344.1552261400608, -50.95350227238381}, {347.5664803700609, -42.27021831508297}
                                               Quad neobsahuje ziadne data
                                            7. Quad {344.1552261400608, -42.27021831508297}, {347.5664803700609, -33.58693435778213}
                                               {345.0675143539813, -40.688536329127714}, {345.52913047855543, -40.3222136062955}
                                            7. Quad {340.74397191006074, -42.27021831508297}, {344.1552261400608, -33.58693435778213}
                                               {341.65713843631545, -40.151022502103224}, {343.0478694691475, -37.73408460535978}
                                      6. Quad {333.9214634500605, -50.95350227238381}, {340.74397191006074, -33.58693435778213}
                                         Quad neobsahuje ziadne data
                                5. Quad {320.2764465300602, -68.32007018698549}, {333.9214634500605, -33.58693435778213}
                                   {323.1656369559594, -64.08833090680366}, {327.12696066435063, -61.8733427274088}
                                   {321.50062494035575, -43.332839747932155}, {327.9908388035369, -34.141777467577214}
                                   {322.0378777886815, -46.09762890453601}, {327.83677739613074, -39.51457111487896}
                                      6. Quad {320.2764465300602, -68.32007018698549}, {327.09895499006035, -50.95350227238381}
                                         {320.2966326407223, -67.61103953075781}, {324.33530871557826, -61.25304353123197}
                                         {320.4400899059874, -66.21880876634464}, {324.71377274273317, -51.65002991145143}
                                            7. Quad {320.2764465300602, -68.32007018698549}, {323.68770076006024, -59.636786229684645}
                                               Quad neobsahuje ziadne data
                                            7. Quad {323.68770076006024, -68.32007018698549}, {327.09895499006035, -59.636786229684645}
                                               {324.5680672547702, -65.04325232840546}, {326.1462129063083, -64.95821698906559}
                                            7. Quad {323.68770076006024, -59.636786229684645}, {327.09895499006035, -50.95350227238381}
                                               Quad neobsahuje ziadne data
                                            7. Quad {320.2764465300602, -59.636786229684645}, {323.68770076006024, -50.95350227238381}
                                               Quad neobsahuje ziadne data
                                      6. Quad {327.09895499006035, -68.32007018698549}, {333.9214634500605, -50.95350227238381}
                                         {330.1319672458473, -59.22515769233408}, {331.74250747949327, -56.56820962792233}
                                      6. Quad {327.09895499006035, -50.95350227238381}, {333.9214634500605, -33.58693435778213}
                                         {329.61182083238066, -45.39111575073696}, {333.51005151669835, -39.62213054853233}
                                      6. Quad {320.2764465300602, -50.95350227238381}, {327.09895499006035, -33.58693435778213}
                                         {322.4315270127068, -45.45585265971648}, {322.766710105846, -41.29327201571488}
                          4. Quad {292.9864126900595, -103.05320601618885}, {320.2764465300602, -33.58693435778213}
                             {306.55043621481195, -41.916475340838815}, {310.35131545253427, -37.29685039769981}
                             {312.02434590079264, -77.71713173003792}, {313.25968654023023, -67.0573275835578}
                             {304.2527588653594, -43.009114748015236}, {311.86259153906633, -38.35093404196088}
                             {303.8196997967933, -97.99499552466136}, {310.11519203318807, -94.28664661344452}
                             {305.29383938299685, -42.444821126991826}, {308.84998091516445, -39.104248998884756}
                             {299.37044065122393, -102.25035228435542}, {307.2767642476125, -93.4686719451791}
                             {301.9114732048507, -89.1861692218983}, {308.2125574215147, -83.60136359330973}
                             {304.9317557783162, -92.9661037486216}, {308.0741669865387, -86.22319098555725}
                             {304.79737872158887, -96.34426122489901}, {310.5944494878183, -95.29453042781876}
                             {299.3951840208799, -69.97850261140218}, {300.7669325050651, -60.2237471262448}
                             {297.1819958869247, -72.30649810333858}, {299.9480399637122, -65.7736889160759}
                             {293.2418854964836, -76.76701894953317}, {296.57410455038087, -61.1881539418396}
                             {304.74607083596277, -62.43795359671685}, {308.8831740293688, -57.06058676347462}
                             {297.270605489219, -73.15198842309894}, {298.90171145947716, -61.82415613932463}
                             {299.9118509210848, -40.05440811986682}, {307.21556609042204, -37.32301787512412}
                                5. Quad {292.9864126900595, -103.05320601618885}, {306.63142961005985, -68.32007018698549}
                                   {294.18157612108257, -83.56428147895662}, {299.89090744724035, -77.14235092139018}
                                   {300.7640988441068, -93.20945922512527}, {303.69933520690915, -84.17667225889623}
                                   {300.8128276977881, -86.6958447148316}, {304.22160425092636, -81.49975944005276}
                                   {297.9066810858332, -101.21744928544513}, {303.38443198510157, -98.4142974042571}
                                   {302.0622208276218, -92.04443023731534}, {304.7361145635517, -76.9081318923106}
                                      6. Quad {292.9864126900595, -103.05320601618885}, {299.8089211500597, -85.68663810158716}
                                         {293.9788642050033, -91.63091264672329}, {296.2881028389065, -86.86164292165566}
                                      6. Quad {299.8089211500597, -103.05320601618885}, {306.63142961005985, -85.68663810158716}
                                         {302.3154590793772, -89.17067854009514}, {306.6077557112702, -86.58602022928591}
                                      6. Quad {299.8089211500597, -85.68663810158716}, {306.63142961005985, -68.32007018698549}
                                         {303.47095618617817, -85.16877405140178}, {305.0029134560832, -70.78089269988031}
                                      6. Quad {292.9864126900595, -85.68663810158716}, {299.8089211500597, -68.32007018698549}
                                         {298.29725375924147, -74.7104483903642}, {299.4580159042679, -69.20559985014157}
                                5. Quad {306.63142961005985, -103.05320601618885}, {320.2764465300602, -68.32007018698549}
                                   {315.15263036723275, -93.96187752183857}, {319.92918728911485, -80.5371382276174}
                                   {313.4323970361427, -77.38800048354392}, {318.78954298322986, -69.31284629373503}
                                   {312.50943267549724, -102.56030536879933}, {318.0999621899061, -98.60654333214175}
                                   {312.91825496817324, -93.45289120836706}, {313.7098286417202, -88.95930472256731}
                                   {309.1575403659273, -96.27634907331708}, {314.82786761721945, -95.31553066615145}
                                   {308.4993338066806, -86.68383265626193}, {309.41981851534047, -74.20888946156037}
                                   {308.28621177033295, -84.20162015169342}, {315.522677809316, -74.13743780742418}
                                   {307.5695729849811, -97.95297157396203}, {309.58512095643067, -85.44554547271203}
                                      6. Quad {306.63142961005985, -103.05320601618885}, {313.45393807006, -85.68663810158716}
                                         {310.5653482918541, -98.30178528452404}, {310.86854697960763, -89.1648742243696}
                                      6. Quad {313.45393807006, -103.05320601618885}, {320.2764465300602, -85.68663810158716}
                                         {315.13094355442695, -94.9707540286712}, {319.95767162609525, -89.15411550531893}
                                      6. Quad {313.45393807006, -85.68663810158716}, {320.2764465300602, -68.32007018698549}
                                         {313.8927722868809, -81.98226402112414}, {314.7805641835104, -68.67343971333196}
                                         {316.2287548108958, -75.52403555153091}, {319.1349342246786, -71.31185754231687}
                                            7. Quad {313.45393807006, -85.68663810158716}, {316.86519230006013, -77.00335414428633}
                                               Quad neobsahuje ziadne data
                                            7. Quad {316.86519230006013, -85.68663810158716}, {320.2764465300602, -77.00335414428633}
                                               Quad neobsahuje ziadne data
                                            7. Quad {316.86519230006013, -77.00335414428633}, {320.2764465300602, -68.32007018698549}
                                               Quad neobsahuje ziadne data
                                            7. Quad {313.45393807006, -77.00335414428633}, {316.86519230006013, -68.32007018698549}
                                               {313.9231191595427, -72.63884228854607}, {314.14659189919576, -70.54368210890216}
                                      6. Quad {306.63142961005985, -85.68663810158716}, {313.45393807006, -68.32007018698549}
                                         {311.18200914519514, -84.55987298079958}, {312.01984519858394, -74.45348397660501}
                                         {309.1735588350345, -82.55231013461571}, {312.0130433510216, -71.16002353274774}
                                5. Quad {306.63142961005985, -68.32007018698549}, {320.2764465300602, -33.58693435778213}
                                   {309.4252157557354, -58.66821866175627}, {314.49761091094376, -45.36919240711467}
                                   {308.5141699745058, -61.594977518571625}, {313.5261804725301, -48.950284426495564}
                                   {314.4769190807938, -56.99161144614129}, {318.83231767234514, -48.80129256544359}
                                   {307.8383477214171, -51.6112670890663}, {313.00404207882667, -43.75993953949715}
                                   {309.8194434422723, -61.72162131789503}, {317.3807057493713, -53.43771638027404}
                                   {310.05759194830955, -60.63071310512072}, {313.66580790127745, -58.86311656598492}
                                   {313.73449096684607, -65.62623938038377}, {319.38718043869324, -50.77878900909725}
                                   {310.88435052419254, -68.13321540710149}, {317.13393986719024, -57.57790193532814}
                                      6. Quad {306.63142961005985, -68.32007018698549}, {313.45393807006, -50.95350227238381}
                                         {310.7127912384068, -60.73751838801581}, {310.9982686043952, -56.97135700246241}
                                      6. Quad {313.45393807006, -68.32007018698549}, {320.2764465300602, -50.95350227238381}
                                         Quad neobsahuje ziadne data
                                      6. Quad {313.45393807006, -50.95350227238381}, {320.2764465300602, -33.58693435778213}
                                         Quad neobsahuje ziadne data
                                      6. Quad {306.63142961005985, -50.95350227238381}, {313.45393807006, -33.58693435778213}
                                         {310.5639157325351, -44.21425094012863}, {311.8139961196353, -42.10977186967449}
                                5. Quad {292.9864126900595, -68.32007018698549}, {306.63142961005985, -33.58693435778213}
                                   {294.8790123500135, -55.22852292592955}, {296.1122433319785, -42.70685365119766}
                                   {298.6702717518318, -68.09618096153491}, {303.5269161322955, -52.56508373299797}
                                   {299.7314568389565, -65.4362304084114}, {304.6940762290727, -51.64743010995025}
                                   {296.7628455790317, -53.78142250610205}, {304.4546718906046, -41.21108602046829}
                                   {298.7144596334885, -40.5266739777017}, {299.9098250171934, -35.494351410462116}
                                      6. Quad {292.9864126900595, -68.32007018698549}, {299.8089211500597, -50.95350227238381}
                                         Quad neobsahuje ziadne data
                                      6. Quad {299.8089211500597, -68.32007018698549}, {306.63142961005985, -50.95350227238381}
                                         Quad neobsahuje ziadne data
                                      6. Quad {299.8089211500597, -50.95350227238381}, {306.63142961005985, -33.58693435778213}
